usage,type,key,x,y
Indirect,start,c,-0.0763889,-0.393519
Indirect,start,c,-0.159722,-0.400463
Indirect,start,c,-0.25,-0.525463
Indirect,start,c,0.0231482,-0.388889
Indirect,start,c,-0.113426,-0.252315
Indirect,start,c,-0.101852,-0.412037
Indirect,start,c,-0.00462964,-0.4375
Indirect,start,c,-0.0532408,-0.430556
Indirect,start,c,-0.157407,-0.43287
Indirect,start,c,-0.141204,-0.5
Indirect,start,c,-0.166667,-0.196759
Indirect,start,c,0.0393519,-0.467593
Indirect,start,c,-0.12037,-0.435185
Indirect,start,c,-0.0115741,-0.472222
Indirect,start,c,-0.210648,-0.511574
Indirect,start,c,-0.247685,-0.421296
Indirect,start,c,-0.275463,-0.435185
Indirect,start,c,-0.0555556,-0.421296
Indirect,start,c,0.0717592,-0.363426
Indirect,start,c,0.0879629,-0.444444
Indirect,start,c,0.115741,-0.273148
Indirect,start,c,-0.0879629,-0.405093
Indirect,start,d,-0.118055,-0.0300927
Indirect,start,d,-0.203704,-0.0439816
Indirect,start,d,-0.203704,-0.0416667
Indirect,start,d,-0.180556,-0.0578704
Indirect,start,d,-0.231482,-3.53213e-008
Indirect,start,d,-0.0925926,0.0138889
Indirect,start,d,-0.155093,-0.0277779
Indirect,start,d,-0.224537,0.0462962
Indirect,start,d,-0.266204,-0.131945
Indirect,start,d,-0.189815,0.0601852
Indirect,start,d,-0.233796,0.00231481
Indirect,start,d,-0.127315,0.00462956
Indirect,start,d,-0.115741,0.0277777
Indirect,start,d,-0.203704,-0.203704
Indirect,start,d,-0.175926,-0.256945
Indirect,start,d,-0.0949074,0.0717593
Indirect,start,d,-0.125,0.0856481
Indirect,start,d,-0.208333,-0.171296
Indirect,start,d,-0.217593,0.0185184
Indirect,start,d,-0.194444,-0.0578704
Indirect,start,d,-0.261574,-0.0717593
Indirect,start,d,-0.217593,-0.0671296
Indirect,start,d,-0.00462964,0.00694437
Indirect,start,d,-0.148148,0.0509259
Indirect,start,d,-0.305556,-0.115741
Indirect,start,d,-0.208333,-0.145833
Indirect,start,d,-0.331018,-0.0393519
Indirect,start,d,0.0185186,-0.231482
Indirect,start,d,-0.0972222,-0.145833
Indirect,start,d,-0.215278,-0.219907
Indirect,start,d,-0.37037,-0.148148
Indirect,start,d,0.0324074,-0.111111
Indirect,start,d,-0.275463,-0.266204
Indirect,start,d,-0.238426,-0.296296
Indirect,start,d,-0.231482,-0.280093
Indirect,start,d,-0.168982,-0.145833
Indirect,start,d,-0.252315,-0.173611
Indirect,start,d,-0.189815,-0.0439816
Indirect,start,d,-0.18287,-0.0578704
Indirect,start,d,-0.238426,-0.118056
Indirect,start,d,-0.233796,-0.122685
Indirect,start,d,-0.226852,-0.159722
Indirect,start,d,-0.240741,-0.136574
Indirect,start,d,-0.099537,-0.0462964
Indirect,start,d,-0.358796,-0.0231482
Indirect,start,d,0.0601852,-0.00694451
Indirect,start,d,-0.0972222,0.0671296
Indirect,start,d,-0.0532408,-0.118056
Indirect,start,d,0.0787037,-0.0185185
Indirect,start,d,-0.31713,0.00462956
Indirect,start,d,-0.0023148,0.0393518
Indirect,start,d,0.150463,-0.037037
Indirect,start,d,-0.222222,-0.171296
Indirect,start,d,-0.175926,-0.00231485
Indirect,start,d,-0.342593,-0.0763889
Indirect,start,d,-0.259259,-0.134259
Indirect,start,d,-0.349537,-0.138889
Indirect,start,d,-0.310185,0.0624999
Indirect,start,d,-0.127315,-0.0393519
Indirect,start,d,-0.162037,-0.178241
Indirect,start,d,-0.138889,0.0162037
Indirect,start,d,-0.178241,-0.148148
Indirect,start,d,-0.319444,-0.134259
Indirect,start,d,-0.0671296,-0.164352
Indirect,start,d,-0.226852,-0.0185185
Indirect,start,d,-0.0717593,-3.53213e-008
Indirect,start,d,-0.138889,-0.0462964
Indirect,start,d,-0.104167,-0.0046297
Indirect,start,d,-0.215278,0.0462962
Indirect,start,d,-0.247685,0.0555555
Indirect,start,d,-0.270833,-0.0462964
Indirect,start,d,-0.224537,-0.0300927
Indirect,start,d,0,0.0486111
Indirect,start,d,0.00231485,0.0601852
Indirect,start,d,-0.201389,0.219907
Indirect,start,d,-0.25463,-0.0393519
Indirect,start,d,-0.0486111,0.0416666
Indirect,start,d,-0.259259,-0.050926
Indirect,start,d,-0.0925926,-0.0740741
Indirect,start,d,-0.00925928,0.0694444
Indirect,start,d,-0.363426,-0.0486111
Indirect,start,d,-0.236111,-0.0949074
Indirect,start,d,-0.0416667,0.011574
Indirect,start,d,-0.340278,-0.104167
Indirect,start,d,-0.1875,0.0833333
Indirect,start,d,-0.24537,-0.0601852
Indirect,start,d,-0.0810185,-0.143519
Indirect,start,d,-0.268518,-3.53213e-008
Indirect,start,d,-0.113426,-0.106482
Indirect,start,d,-0.328704,-0.1875
Indirect,start,d,-0.270833,-0.087963
Indirect,start,d,-0.127315,0.0486111
Indirect,start,d,-0.18287,-0.155093
Indirect,start,d,-0.210648,-0.0717593
Indirect,start,d,-0.296296,-0.101852
Indirect,start,d,-0.25463,-0.122685
Indirect,start,d,-0.164352,-0.152778
Indirect,start,d,-0.337963,-0.229167
Indirect,start,d,-0.0879629,0.0671296
Indirect,start,d,-0.25,-0.377315
Indirect,start,d,-0.247685,-0.3125
Indirect,start,d,-0.12963,-0.141204
Indirect,start,d,-0.224537,-0.0486111
Indirect,start,d,-0.0833334,-0.050926
Indirect,start,d,-0.131944,-0.00925926
Indirect,start,d,-0.166667,0.0439814
Indirect,start,d,-0.24537,-0.199074
Indirect,start,d,0.0462963,-0.0694445
Indirect,start,d,-0.0231482,-0.256945
Indirect,start,d,-0.108796,-0.303241
Indirect,start,d,-0.164352,-0.127315
Indirect,start,d,-0.0324074,-0.159722
Indirect,start,d,-0.134259,-0.208333
Indirect,start,d,-0.104167,-0.331019
Indirect,start,d,-0.30787,-0.233796
Indirect,start,d,0.0324074,-0.375
Indirect,start,d,-0.037037,-0.148148
Indirect,end,d,-0.173611,-0.0185185
Indirect,end,d,-0.199074,0.0254629
Indirect,end,d,-0.252315,-0.0810186
Indirect,end,d,-0.0782759,-0.0240623
Indirect,end,d,-0.162294,0.0462962
Indirect,end,d,-0.157407,-0.0347223
Indirect,end,d,-0.138045,-0.0126269
Indirect,end,d,-0.12963,-0.0532408
Indirect,end,d,-0.112268,0.0162037
Indirect,end,d,-0.180556,0.0509259
Indirect,end,d,-0.210648,0.0578703
Indirect,end,d,-0.238426,0.0555555
Indirect,end,d,-0.233796,0.0787037
Indirect,end,d,-0.124875,0.0626622
Indirect,end,d,-0.146991,-0.00810185
Indirect,end,d,-0.147248,-3.53213e-008
Indirect,end,d,-0.185185,0.0416666
Indirect,end,d,-0.204861,-0.0625001
Indirect,end,d,-0.238426,-0.0555556
Indirect,end,d,-0.219907,-0.0891204
Indirect,end,d,-0.217593,0.00694437
Indirect,end,d,-0.168982,0.0526667
Indirect,end,d,-0.19213,-0.0324798
Indirect,end,d,-0.263889,0.0231481
Indirect,end,d,-0.230978,-0.0162038
Indirect,end,d,-0.199074,-0.121528
Indirect,end,d,-0.196759,0.0972221
Indirect,end,d,-0.196759,0.0925925
Indirect,end,d,-0.260122,-0.0286411
Indirect,end,d,-0.171296,0.0925925
Indirect,end,d,-0.210648,0.0972221
Indirect,end,d,-0.261574,-0.0439816
Indirect,end,d,-0.260417,0.0613426
Indirect,end,d,-0.30787,0.0486111
Indirect,end,d,-0.211237,0.0648147
Indirect,end,d,-0.222222,0.0949073
Indirect,end,d,-0.210648,-0.0770574
Indirect,end,d,-0.212963,0.115741
Indirect,end,d,-0.206019,0.0558523
Indirect,end,d,-0.215278,0.0462962
Indirect,end,d,-0.221741,0.0391111
Indirect,end,d,-0.298611,-0.0787037
Indirect,end,d,-0.263889,-0.0208333
Indirect,end,d,-0.287289,-0.0462964
Indirect,end,d,-0.291667,-0.0555556
Indirect,end,d,-0.303241,-0.0578704
Indirect,end,d,-0.347222,-0.037037
Indirect,end,d,-0.25,-0.0555556
Indirect,end,d,-0.337963,-0.0925926
Indirect,end,d,-0.118055,-0.0671296
Indirect,end,d,-0.0706018,-0.0902777
Indirect,end,d,-0.305556,-0.104167
Indirect,end,d,-0.233796,0.037037
Indirect,end,d,-0.1875,-0.0972223
Indirect,end,d,-0.293982,0.00925923
Indirect,end,d,-0.335648,0.0601852
Indirect,end,d,-0.159244,-0.0953857
Indirect,end,d,-0.358796,0.037037
Indirect,end,d,-0.196759,-0.131945
Indirect,end,d,-0.231482,-0.0763889
Indirect,end,d,-0.259259,-0.0462964
Indirect,end,d,-0.156904,-0.0162038
Indirect,end,d,-0.337963,-0.0671296
Indirect,end,d,-0.0850368,-0.0810186
Indirect,end,d,-0.305556,-0.0347223
Indirect,end,d,-0.25463,-0.013889
Indirect,end,d,-0.266204,-0.0763889
Indirect,end,d,-0.3125,0.0254629
Indirect,end,d,-0.224537,0.12037
Indirect,end,d,-0.291667,0.00231481
Indirect,end,d,-0.225421,-0.0674661
Indirect,end,d,-0.268518,0.104167
Indirect,end,d,-0.158924,-0.0355201
Indirect,end,d,-0.310185,-0.0671296
Indirect,end,d,-0.30787,0.145833
Indirect,end,d,-0.24537,0.122685
Indirect,end,d,-0.203704,0.0670957
Indirect,end,d,-0.229167,-0.0439816
Indirect,end,d,-0.328704,0.0509259
Indirect,end,d,-0.189815,-0.166667
Indirect,end,d,-0.298611,-0.050926
Indirect,end,d,-0.236145,0.0138889
Indirect,end,d,-0.179721,-0.19213
Indirect,end,d,-0.361111,0.0972221
Indirect,end,d,-0.331018,-0.00925926
Indirect,end,d,-0.321759,0.0231481
Indirect,end,d,-0.171296,-0.0740741
Indirect,end,d,-0.291667,0.0165079
Indirect,end,d,-0.201389,0.0995369
Indirect,end,d,-0.118055,-0.050926
Indirect,end,d,-0.108796,0.203704
Indirect,end,d,-0.239583,0.126157
Indirect,end,d,-0.238845,-0.00231485
Indirect,end,d,-0.240741,0.00231481
Indirect,end,d,-0.141204,-0.0416667
Indirect,end,d,-0.243056,0.011574
Indirect,end,d,-0.243056,0.00694437
Indirect,end,d,-0.206019,-0.00925926
Indirect,end,d,-0.113426,-0.0439816
Indirect,end,d,-0.162037,-0.0347223
Indirect,end,d,-0.148148,0.00694437
Indirect,end,d,-0.113054,-0.0466684
Indirect,end,d,-0.241898,-0.00694451
Indirect,end,d,-0.263889,0.0138889
Indirect,end,d,-0.16101,0.0162037
Indirect,end,d,-0.236111,-0.00231485
Indirect,end,d,-0.247685,-3.53213e-008
Indirect,end,d,-0.206019,-0.050926
Indirect,end,d,-0.243056,0.0185184
Indirect,end,d,-0.111111,-0.0740741
Indirect,end,d,-0.256945,-0.0300927
Indirect,end,d,-0.173611,-0.0277779
Indirect,end,d,-0.282407,-3.53213e-008
Indirect,end,d,-0.261466,-0.0300927
Indirect,end,d,-0.138645,-0.0308249
Indirect,end,d,-0.141204,-0.0185185
Indirect,end,d,-0.236111,0.0185184
Indirect,end,d,-0.240741,-0.0648149
Indirect,end,d,-0.0293919,0.00322833
Indirect,end,d,-0.247685,0.131944
Indirect,end,d,-0.196759,-0.0115741
Indirect,end,d,-0.226852,0.108796
Indirect,end,d,-0.201389,-0.0532408
Indirect,end,d,-0.106482,-0.0613322
Indirect,end,d,-0.101852,-0.143519
Indirect,end,d,-0.340278,0.0416666
Indirect,end,d,-0.244213,-0.0219908
Indirect,end,d,-0.0763889,-0.0393519
Indirect,end,d,-0.175026,-0.033115
Indirect,end,d,-0.295457,0.176561
Indirect,end,d,-0.333333,0.0462962
Indirect,end,d,-0.168982,-0.0393519
Indirect,end,d,-0.248843,0.0381944
Indirect,end,d,-0.173611,-0.0578704
Indirect,end,d,-0.155093,-0.0046297
Indirect,end,d,-0.291667,-0.0416667
Indirect,end,d,-0.107639,-0.0532408
Indirect,end,d,-0.233796,0.0393518
Indirect,end,d,-0.259259,0.150463
Indirect,end,d,-0.225847,0.190344
Indirect,end,d,-0.278516,-0.0400903
Indirect,end,d,-0.00219951,0.117825
Indirect,end,d,-0.247579,0.00662426
Indirect,end,d,-0.245236,0.00566309
Indirect,end,d,-0.217593,0.111111
Indirect,end,d,-0.177633,0.00341426
Indirect,end,d,-0.226852,0.074074
Indirect,end,d,-0.209758,-0.0115741
Indirect,end,d,-0.301793,-0.0162038
Indirect,end,d,-0.267031,-0.0995371
Indirect,end,d,-0.166667,0.0347222
Indirect,end,d,-0.151859,0.0532407
Indirect,end,d,-0.177458,-0.0239307
Indirect,end,d,-0.321759,0.0763888
Indirect,end,d,-0.291667,0.0902777
Indirect,end,d,-0.212963,-3.53213e-008
Indirect,end,d,-0.094966,0.101852
Indirect,end,d,-0.335648,0.114145
Indirect,end,d,-0.192145,-0.025463
Indirect,end,d,-0.24537,0.0798611
Indirect,end,d,-0.212963,0.0254629
Indirect,end,d,-0.210648,0.0163109
Indirect,end,d,-0.278565,0.00694437
Indirect,end,d,-0.3125,0.103221
Indirect,end,d,-0.0462963,0.00231481
Indirect,end,d,-0.196759,0.127315
Indirect,end,d,-0.166667,-0.0995371
Indirect,end,d,-0.18287,-0.0324074
Indirect,end,d,-0.167824,-0.0428241
Indirect,end,d,-0.303241,0.0245936
Indirect,end,d,-0.236111,-0.0416667
Indirect,end,d,-0.215278,0.0578703
Indirect,end,d,-0.208333,-0.0234727
Indirect,end,d,-0.148148,0.0254629
Indirect,end,d,-0.201389,0.0532407
Indirect,end,d,-0.198586,0.00365402
Indirect,end,d,-0.358796,0.106481
Indirect,end,d,-0.217407,0.0324073
Indirect,end,d,-0.164352,-0.0486111
Indirect,end,d,-0.296296,0.0833333
Indirect,end,d,-0.164352,0.0578703
Indirect,end,d,-0.0324074,0.152778
Indirect,end,d,-0.233796,0.0231481
Indirect,end,d,-0.19213,0.136574
Indirect,end,d,-0.222222,-0.00231485
Indirect,end,d,-0.287037,-0.0439816
Indirect,end,d,-0.1875,-0.0787037
Indirect,end,d,-0.377343,0.00231481
Indirect,end,d,-0.328704,0.122685
Indirect,end,d,-0.240741,0.122685
Indirect,end,d,-0.238426,-0.00694451
Indirect,end,d,-0.235128,0.112053
Indirect,end,d,-0.215278,-0.0185185
Indirect,end,d,-0.217074,-0.106482
Indirect,end,d,-0.19213,-0.0787037
Indirect,end,d,-0.310185,0.0509259
Indirect,end,d,-0.150463,0.0833333
Indirect,end,d,-0.192754,-0.148712
Indirect,end,d,-0.154086,-0.0985309
Indirect,end,d,-0.268518,0.0520833
Indirect,end,d,-0.252315,0.0949073
Indirect,end,d,-0.280093,0.0254629
Indirect,end,d,-0.268518,0.162037
Indirect,end,d,-0.217593,-0.0462964
Indirect,end,d,-0.175926,-0.0601852
Indirect,end,d,-0.298611,0.0907352
Indirect,end,d,-0.0949074,-0.0208333
Indirect,end,d,-0.19213,-0.00925926
Indirect,start,e,-0.173611,0.263889
Indirect,start,e,-0.155093,0.381944
Indirect,start,e,-0.263889,0.344907
Indirect,start,e,-0.243056,0.289352
Indirect,start,e,-0.131944,0.381944
Indirect,start,e,-0.222222,0.340278
Indirect,start,e,-0.173611,0.372685
Indirect,start,e,-0.148148,0.277778
Indirect,start,e,-0.134259,0.423611
Indirect,start,e,-0.0879629,0.372685
Indirect,start,e,-0.162037,0.472222
Indirect,start,e,-0.168982,0.199074
Indirect,start,e,-0.201389,0.412037
Indirect,start,e,-0.324074,0.314815
Indirect,start,e,-0.243056,0.305555
Indirect,start,e,-0.240741,0.372685
Indirect,start,e,-0.208333,0.277778
Indirect,start,e,-0.206019,0.0902777
Indirect,start,e,-0.354167,0.175926
Indirect,start,e,-0.24537,0.344907
Indirect,start,e,-0.217593,0.212963
Indirect,start,e,-0.171296,0.282407
Indirect,start,e,-0.263889,0.173611
Indirect,start,e,-0.0601852,0.25463
Indirect,start,e,-0.185185,0.30787
Indirect,start,e,-0.236111,0.206018
Indirect,start,e,-0.148148,0.25
Indirect,start,e,-0.0810185,0.259259
Indirect,start,e,-0.178241,0.293981
Indirect,start,e,-0.203704,0.127315
Indirect,start,e,0.118055,0.125
Indirect,start,e,-0.185185,0.361111
Indirect,start,e,-0.210648,0.219907
Indirect,start,e,0.0532408,0.375
Indirect,start,e,-0.00694444,0.201389
Indirect,start,e,-0.259259,0.305555
Indirect,start,e,-0.226852,0.342592
Indirect,start,e,-0.289352,0.368055
Indirect,start,e,-0.293982,0.229167
Indirect,start,e,-0.0949074,0.303241
Indirect,start,e,-0.159722,0.291667
Indirect,start,e,-0.189815,0.331018
Indirect,start,e,-0.196759,0.356481
Indirect,start,e,-0.194444,0.0949073
Indirect,start,e,-0.212963,0.358796
Indirect,start,e,-0.104167,0.412037
Indirect,start,e,-0.12037,0.393518
Indirect,start,e,-0.159722,0.326389
Indirect,start,e,-0.270833,0.229167
Indirect,start,e,-0.0601852,0.490741
Indirect,start,e,-0.171296,0.293981
Indirect,start,e,-0.199074,0.310185
Indirect,start,e,-0.300926,0.252315
Indirect,start,e,-0.099537,0.347222
Indirect,start,e,-0.224537,0.0509259
Indirect,start,e,-0.303241,0.287037
Indirect,start,e,-0.298611,0.331018
Indirect,start,e,-0.145833,0.319444
Indirect,start,e,-0.180556,0.314815
Indirect,start,e,-0.125,0.222222
Indirect,start,e,-0.277778,0.384259
Indirect,start,e,-0.324074,0.155092
Indirect,start,e,-0.125,0.284722
Indirect,start,e,-0.24537,0.37963
Indirect,start,e,-0.324074,0.400463
Indirect,start,e,-0.0763889,0.407407
Indirect,start,e,-0.215278,0.351852
Indirect,start,e,-0.171296,0.196759
Indirect,start,e,-0.229167,0.210648
Indirect,start,e,-0.252315,0.277778
Indirect,start,e,-0.282407,0.122685
Indirect,start,e,-0.141204,0.333333
Indirect,start,e,-0.194444,0.328704
Indirect,start,e,-0.252315,0.386574
Indirect,start,e,0.0231482,0.351852
Indirect,start,e,-0.155093,0.321759
Indirect,start,e,-0.25463,0.314815
Indirect,start,e,-0.226852,0.358796
Indirect,start,e,-0.159722,0.333333
Indirect,start,e,-0.0763889,0.342592
Indirect,start,e,-0.24537,0.127315
Indirect,start,e,-0.280093,0.368055
Indirect,start,e,-0.171296,0.423611
Indirect,start,e,-0.157407,0.270833
Indirect,start,e,-0.164352,0.354167
Indirect,start,e,0.00231485,0.226852
Indirect,start,e,0.0208333,0.284722
Indirect,start,e,0.0787037,0.523148
Indirect,start,e,-0.231482,0.342592
Indirect,end,e,-0.215278,0.277778
Indirect,end,e,-0.222726,0.241749
Indirect,end,e,-0.235496,0.274848
Indirect,end,e,-0.282407,0.247685
Indirect,end,e,-0.238845,0.219907
Indirect,end,e,-0.233796,0.328704
Indirect,end,e,-0.256945,0.231481
Indirect,end,e,-0.270833,0.25
Indirect,end,e,-0.252315,0.231481
Indirect,end,e,-0.270833,0.233796
Indirect,end,e,-0.25463,0.283565
Indirect,end,e,-0.280093,0.268519
Indirect,end,e,-0.215278,0.270833
Indirect,end,e,-0.30787,0.25463
Indirect,end,e,-0.291667,0.256944
Indirect,end,e,-0.194444,0.280093
Indirect,end,e,-0.236111,0.284552
Indirect,end,e,-0.222222,0.297692
Indirect,end,e,-0.224537,0.240741
Indirect,end,e,-0.182501,0.289721
Indirect,end,e,-0.231816,0.30589
Indirect,end,e,-0.25463,0.284722
Indirect,end,e,-0.212963,0.267361
Indirect,end,e,-0.217593,0.351852
Indirect,end,e,-0.180556,0.287037
Indirect,end,e,-0.314815,0.24537
Indirect,end,e,-0.236111,0.3125
Indirect,end,e,-0.256945,0.238426
Indirect,end,e,-0.302083,0.240741
Indirect,end,e,-0.229167,0.291667
Indirect,end,e,-0.217593,0.236111
Indirect,end,e,-0.222222,0.231481
Indirect,end,e,-0.226852,0.271991
Indirect,end,e,-0.169285,0.26258
Indirect,end,e,-0.224537,0.275463
Indirect,end,e,-0.266204,0.192387
Indirect,end,e,-0.326389,0.245735
Indirect,end,e,-0.136574,0.298611
Indirect,end,e,-0.243056,0.273148
Indirect,end,e,-0.190972,0.356481
Indirect,end,e,-0.275463,0.331018
Indirect,end,e,-0.261574,0.252315
Indirect,end,e,-0.225694,0.299768
Indirect,end,e,-0.240741,0.266204
Indirect,end,e,-0.25463,0.291035
Indirect,end,e,-0.263889,0.233796
Indirect,end,e,-0.280093,0.319169
Indirect,end,e,-0.179398,0.290509
Indirect,end,e,-0.210648,0.240969
Indirect,end,e,-0.226852,0.270833
Indirect,end,e,-0.238426,0.291667
Indirect,end,e,-0.202838,0.164352
Indirect,end,e,-0.236111,0.305555
Indirect,end,e,-0.280093,0.29736
Indirect,end,e,-0.305556,0.3125
Indirect,end,e,-0.305556,0.252315
Indirect,end,e,-0.238426,0.277686
Indirect,end,e,-0.268518,0.34492
Indirect,end,e,-0.375,0.30787
Indirect,end,e,-0.275463,0.336805
Indirect,end,e,-0.273148,0.337963
Indirect,end,e,-0.263889,0.324074
Indirect,end,e,-0.328704,0.365741
Indirect,end,e,-0.238426,0.331018
Indirect,end,e,-0.196759,0.280093
Indirect,end,e,-0.229167,0.424768
Indirect,end,e,-0.289352,0.28588
Indirect,end,e,-0.243056,0.280093
Indirect,end,e,-0.21412,0.392361
Indirect,end,e,-0.263889,0.306713
Indirect,end,e,-0.261574,0.298723
Indirect,end,e,-0.273148,0.346065
Indirect,end,e,-0.291667,0.322917
Indirect,end,e,-0.263889,0.268548
Indirect,end,e,-0.252315,0.293981
Indirect,end,e,-0.224537,0.282407
Indirect,end,e,-0.219907,0.344907
Indirect,end,e,-0.266204,0.269101
Indirect,end,e,-0.25,0.291667
Indirect,end,e,-0.236111,0.304398
Indirect,end,e,-0.243056,0.356481
Indirect,end,e,-0.222222,0.347222
Indirect,end,e,-0.275463,0.337963
Indirect,end,e,-0.270833,0.282407
Indirect,end,e,-0.270833,0.259259
Indirect,end,e,-0.261574,0.282407
Indirect,end,e,-0.222222,0.261574
Indirect,end,e,-0.300926,0.289352
Indirect,end,e,-0.217593,0.329134
Indirect,end,e,-0.25,0.335648
Indirect,end,e,-0.273148,0.296378
Indirect,end,e,-0.319444,0.259259
Indirect,end,e,-0.243056,0.306524
Indirect,end,e,-0.25,0.344907
Indirect,end,e,-0.224964,0.335648
Indirect,end,e,-0.206424,0.351852
Indirect,end,e,-0.164352,0.252315
Indirect,end,e,-0.215278,0.343052
Indirect,end,e,-0.365741,0.261574
Indirect,end,e,-0.256945,0.347222
Indirect,end,e,-0.21716,0.333333
Indirect,end,e,-0.252315,0.333333
Indirect,end,e,-0.271354,0.319444
Indirect,end,e,-0.297454,0.283565
Indirect,end,e,-0.256945,0.266204
Indirect,end,e,-0.293982,0.196759
Indirect,end,e,-0.287037,0.300926
Indirect,end,e,-0.207176,0.341435
Indirect,end,e,-0.236111,0.291667
Indirect,end,e,-0.233796,0.344907
Indirect,end,e,-0.269676,0.3125
Indirect,end,e,-0.305556,0.254702
Indirect,end,e,-0.219907,0.296296
Indirect,end,e,-0.314815,0.280093
Indirect,end,e,-0.25463,0.298611
Indirect,end,e,-0.256945,0.284722
Indirect,end,e,-0.185185,0.37037
